data_date,security_id,d7
20171128,7554801,-0.0048
20171128,8273201,NA
20171128,8666601,0.0801
20171128,1091302001,-0.1816
20171128,1103559001,NA
20171128,1113493001,NA
20171128,1114393501,-0.0476
20171128,1114687401,NA
20171124,689201,0.0288
20171124,1911601,-9e-04
20171124,7024201,-0.117
20171124,8423501,-0.0515
20171124,8490801,-0.0343
20171124,8712201,NA
20171124,8959401,-0.056
20171124,26836401,-0.1178
20171124,1089142601,-0.0706
20171124,1114687501,NA
20171124,1116112901,1.2711
20171122,568901,-0.0487
20171122,1064601,-0.1418
20171122,1104401,-0.1506
20171122,1195701,-0.0779
20171122,1384601,-0.1734
20171122,1442901,-0.2156
20171122,1702701,-0.141
20171122,1843401,-0.22
20171122,1868401,-0.1405
20171122,2023201,-0.0538
20171122,2283901,0.1803
20171122,2912701,-0.0149
20171122,3158601,-0.0973
20171122,3340201,0.3869
20171122,3397601,-0.0414
20171122,3803001,-0.0745
20171122,3976201,-0.2151
20171122,4309701,-0.1036
20171122,4567901,-0.007
20171122,4847001,-0.1064
20171122,5025401,0.0064
20171122,5450501,-0.3302
20171122,5460801,-0.0568
20171122,5844301,6.7503
20171122,6186601,-0.3087
20171122,7631601,-0.0128
20171122,7888601,-0.0469
20171122,8448401,-0.0314
20171122,8491601,-0.3335
20171122,8863501,-0.0662
20171122,8866401,NA
20171122,1098272901,6.7503
20171122,1100709301,-1.3638
20171122,1110846501,-0.237
20171122,1113498401,NA
20171122,1114854701,NA
20171122,1114927501,NA
20171122,1115330201,-0.0263
20171121,252601,-0.0511
20171121,564901,-0.0555
20171121,876001,-0.0887
20171121,1260501,NA
20171121,1799701,-0.0398
20171121,2227001,-0.1565
20171121,2399601,0.2218
20171121,3021801,0.088
20171121,3726301,-0.5322
20171121,5113501,-0.0557
20171121,5910301,-0.0168
20171121,7639801,-1.7112
20171121,7859401,-0.1942
20171121,7869001,NA
20171121,8301801,-0.103
20171121,25481401,NA
20171121,32480101,-0.0178
20171121,33129301,0.2289
20171121,1091272301,-0.103
20171121,1095971001,0.0116
20171121,1097198901,NA
20171121,1097382201,NA
20171121,1102426901,0.1794
20171121,1103346201,9.9751
20171121,1107048701,-1.9327
20171121,1113184001,-0.482
20171121,1114003101,-10.9971
20171121,1116358401,-0.0765
20171120,166301,-0.2021
20171120,1070301,-0.2851
20171120,1273101,-0.2955
20171120,2783101,-0.1921
20171120,3343001,-0.2324
20171120,7849701,-0.1278
20171120,8052701,-0.0116
20171120,8401201,NA
20171120,1096847801,NA
20171120,1112919401,-0.7726
20171120,1114464401,NA
20171117,182401,-1.044
20171117,532901,0.0136
20171117,608801,-0.0387
20171117,911801,-0.4773
20171117,1026201,-0.0788
20171117,1278001,-0.3457
20171117,1636101,-0.0826
20171117,2913601,-0.2236
20171117,3139501,-0.0265
20171117,3295001,-0.0839
20171117,3320601,-0.1191
20171117,3955701,0.0427
20171117,4511001,-0.0574
20171117,6056901,-0.2258
20171117,6953201,-0.1008
20171117,7021201,-0.045
20171117,7984501,0.0105
20171117,7984601,0.0105
20171117,8072101,-0.1466
20171117,8214101,-0.1681
20171117,8669001,NA
20171117,1095908601,-0.0679
20171117,1100523301,NA
20171117,1101172401,NA
20171117,1102131001,-0.0455
20171117,1102599501,2.0698
20171117,1103065601,-0.183
20171117,1103433401,-0.1738
20171117,1103594801,-0.1058
20171117,1107403601,-0.5311
20171117,1107675501,-0.082
20171117,1113100901,-0.8455
20171117,1113173601,0.1999
20171117,1113330001,-0.0647
20171117,1113770101,NA
20171117,1113859501,NA
20171117,1114435401,8.7051
20171117,1117688101,NA
20171117,1117705801,NA
20171116,665401,0.156
20171116,1388001,-0.2553
20171116,1431601,-0.1591
20171116,2238601,NA
20171116,2507101,-0.0338
20171116,2956601,1.1512
20171116,4002801,-0.0726
20171116,4023501,-0.0803
20171116,4249601,-0.1982
20171116,4538901,0.0244
20171116,4992501,-0.03
20171116,4997901,4.0859
20171116,5874501,-0.0601
20171116,7450401,-0.1936
20171116,8667901,-0.0037
20171116,8672901,-0.0499
20171116,8675601,-0.0423
20171116,8677001,NA
20171116,19477901,NA
20171116,26922801,NA
20171116,30675301,-0.1986
20171116,31806901,-0.3779
20171116,34163501,-0.1013
20171116,1078236501,NA
20171116,1091302501,NA
20171116,1091394201,NA
20171116,1098069101,-0.256
20171116,1102813201,NA
20171116,1110818001,-0.2251
20171116,1111194101,NA
20171116,1114003001,-0.8747
20171116,1114012401,-0.1123
20171116,1117161401,-12.1243
20171115,177401,-0.1483
20171115,214101,-0.042
20171115,251501,-0.1204
20171115,266701,-0.2914
20171115,501601,0.0285
20171115,605701,0.1616
20171115,881901,-0.037
20171115,934501,-0.1925
20171115,1059801,-0.1809
20171115,1150001,0.1089
20171115,1152901,0.0835
20171115,1239101,-0.1069
20171115,1260501,NA
20171115,1292201,-0.1906
20171115,1293901,-0.997
20171115,1399701,NA
20171115,1400901,-0.0419
20171115,1482801,4.3829
20171115,1612201,-0.0276
20171115,1614001,-0.0173
20171115,1623401,-0.1449
20171115,1689701,0.0578
20171115,1977901,-0.1782
20171115,1981801,-0.6012
20171115,2000701,-0.0206
20171115,2172601,-0.0463
20171115,2233401,-0.0241
20171115,2308601,-0.0563
20171115,2359601,0.1711
20171115,2412301,0.3172
20171115,2448001,-0.0173
20171115,2449701,-0.1895
20171115,2763401,0.3891
20171115,2814701,-0.5881
20171115,2886201,-1.2772
20171115,2906201,-0.1596
20171115,3153101,2.2273
20171115,3377501,-0.1216
20171115,3445101,0.5443
20171115,3565001,-0.109
20171115,3631201,-0.064
20171115,3645901,-0.0536
20171115,3909201,-0.0133
20171115,3999801,-0.0422
20171115,4238301,-0.0553
20171115,4293601,1.7455
20171115,4303901,0.8414
20171115,4398501,-0.4559
20171115,4409701,NA
20171115,4430101,-0.1881
20171115,4657901,-0.0906
20171115,4700701,-0.4219
20171115,4730501,NA
20171115,4734801,-0.2024
20171115,4920501,NA
20171115,5001001,-3.2986
20171115,5107001,-0.2627
20171115,5132001,NA
20171115,5212801,-0.0116
20171115,5271701,0.8555
20171115,5465801,-0.1899
20171115,5790301,NA
20171115,6007401,-0.0141
20171115,6148701,0.0571
20171115,6166001,-0.2101
20171115,6900101,NA
20171115,6951801,0.0185
20171115,6989001,-0.0636
20171115,7106001,-37.0038
20171115,7258501,NA
20171115,7277601,-0.1279
20171115,7314001,NA
20171115,7336201,0.0859
20171115,7385601,0.0352
20171115,7414301,-0.2679
20171115,7436401,-0.2883
20171115,7561501,-0.0283
20171115,7638801,0.0177
20171115,8030601,-0.1285
20171115,8663301,0.0694
20171115,8666001,-0.2077
20171115,8806201,-17.2791
20171115,9022601,-0.0357
20171115,9560901,7.8285
20171115,9657401,-0.6482
20171115,9908501,-0.1059
20171115,10116101,0.0821
20171115,26526501,-0.335
20171115,29122201,-0.2269
20171115,29324101,0.1955
20171115,30063901,-0.1741
20171115,30634401,-0.0276
20171115,32210001,NA
20171115,33165901,-0.0437
20171115,33167601,-0.6791
20171115,33170601,0.0188
20171115,34131501,-0.3978
20171115,35204501,0.4914
20171115,35501501,0.2088
20171115,1081362801,-0.0794
20171115,1090883001,-0.029
20171115,1092418401,-11.3545
20171115,1092442401,1.6694
20171115,1092525601,-1.7502
20171115,1096400001,-0.4504
20171115,1098649501,-0.2033
20171115,1100045901,0.7994
20171115,1100338401,NA
20171115,1100616501,-0.1788
20171115,1101263901,-0.2378
20171115,1102102401,-0.3198
20171115,1102638101,-0.6234
20171115,1102876401,-0.0416
20171115,1102900301,-0.0589
20171115,1103351001,0.7694
20171115,1103707701,0.093
20171115,1106114401,-37.8119
20171115,1107864901,0.8689
20171115,1110272201,-0.1783
20171115,1110398301,-0.2907
20171115,1110458401,NA
20171115,1110881501,0.6951
20171115,1111127601,NA
20171115,1111205401,-0.0919
20171115,1112863001,-0.6172
20171115,1113144501,0.0514
20171115,1113728101,-3.2222
20171115,1113766401,-0.8542
20171115,1113770601,0.2442
20171115,1113859801,-0.1285
20171115,1114016601,-0.3429
20171115,1114055201,1.2763
20171115,1114063201,NA
20171115,1114098401,0.019
20171115,1114701701,-0.1186
20171115,1114764201,0.6806
20171115,1114791601,-4.0305
20171115,1115092501,4.9089
20171115,1115115601,-0.8553
20171115,1115252201,-8e-04
20171115,1115514501,-1.2538
20171115,1115544101,2.566
20171115,1115577901,0.1006
20171115,1115840401,-0.1766
20171115,1116091101,-0.1605
20171115,1116091401,-0.5196
20171115,1116105101,1.2153
20171115,1116213701,NA
20171115,1116290901,0.2171
20171115,1116358301,-3.2683
20171115,1116594001,5.6839
20171115,1116661501,NA
20171115,1116665701,NA
20171115,1116781101,-0.1609
20171115,1117222501,NA
20171115,1117222601,NA
20171115,1117458401,NA
20171115,1117617401,5.6747
20171115,1117687601,NA
20171115,1117709501,NA
20171114,206001,5.1735
20171114,358801,-0.0596
20171114,371101,-0.5582
20171114,508501,-0.1299
20171114,679901,-2.0519
20171114,734101,0.2319
20171114,1133801,-0.1558
20171114,1139301,-0.121
20171114,1170001,-0.2853
20171114,1209501,-0.1739
20171114,1306001,-0.0574
20171114,1306101,-0.0574
20171114,1348101,-0.2902
20171114,1349701,-0.0331
20171114,1779901,-9e-04
20171114,2009201,-0.0863
20171114,2336801,0.0095
20171114,2344301,-20.1714
20171114,2465601,0.0139
20171114,2485901,0.0036
20171114,2573901,0.6921
20171114,2739801,NA
20171114,2792801,-0.0093
20171114,2846401,0.0576
20171114,2854201,-0.3752
20171114,2912301,NA
20171114,3032101,-0.0214
20171114,3552401,-0.2849
20171114,3556901,-0.0245
20171114,3719101,-1.6173
20171114,3841601,0.0251
20171114,4210101,-0.0923
20171114,4314901,0.6668
20171114,4902701,-0.8202
20171114,4956001,NA
20171114,4966901,-0.2874
20171114,5297101,NA
20171114,5340301,0.8483
20171114,5365501,NA
20171114,5432101,-0.047
20171114,5524801,-0.1495
20171114,5525001,-0.1495
20171114,5815501,-0.0159
20171114,5862501,4.9775
20171114,6933301,-0.0313
20171114,7287301,-0.4076
20171114,7549801,-0.6453
20171114,7666801,-0.189
20171114,7715701,-0.0458
20171114,7766701,NA
20171114,8399201,NA
20171114,8435801,NA
20171114,8661501,-0.2814
20171114,8718901,-0.1902
20171114,8866501,-0.0618
20171114,9633701,-0.3909
20171114,11896301,NA
20171114,19194201,NA
20171114,23276101,-0.3638
20171114,29900601,-0.0504
20171114,31781201,-0.1138
20171114,32288001,-1.0564
20171114,33176001,-0.7442
20171114,34125301,-0.081
20171114,1091167601,-0.0673
20171114,1091257701,0.0433
20171114,1092255401,0.4679
20171114,1092323601,-4.7702
20171114,1092429801,-0.26
20171114,1095897201,0.178
20171114,1096530801,-0.0944
20171114,1097375301,NA
20171114,1100133001,-0.4246
20171114,1100349701,NA
20171114,1101513001,-0.8953
20171114,1103042601,-0.5199
20171114,1104545001,0.9858
20171114,1107050101,0.4746
20171114,1107983801,0.5315
20171114,1112810101,NA
20171114,1113166001,NA
20171114,1113531801,-0.5497
20171114,1113552801,-0.0439
20171114,1114188301,1.4444
20171114,1114618701,-0.4622
20171114,1114626801,NA
20171114,1114943801,2.7176
20171114,1115042201,NA
20171114,1115197401,-11.066
20171114,1115630801,5.5257
20171114,1115657801,-0.1661
20171114,1115863801,2.9727
20171114,1115922501,-0.1902
20171114,1116121501,6.3218
20171114,1116215301,-0.0757
20171114,1116274501,-0.0036
20171114,1116327301,NA
20171114,1116327501,0.9567
20171114,1116358101,0.5884
20171114,1116662301,-2.0248
20171114,1116691401,NA
20171114,1116773401,-0.0013
20171114,1116976801,NA
20171114,1117158501,NA
20171114,1117278001,NA
20171114,1117461801,NA
20171114,1117504901,NA
20171114,1117559801,NA
20171114,1117672101,NA
20171114,1117688001,NA
20171113,873801,NA
20171113,1092301,-0.0626
20171113,3243101,-0.1376
20171113,5513801,-0.1556
20171113,5952401,-0.0144
20171113,7480301,-0.286
20171113,7481201,-0.066
20171113,7481301,-0.066
20171113,8869801,-0.1932
20171113,9962801,-2.9954
20171113,19018101,-0.0723
20171113,22511801,NA
20171113,33439901,NA
20171113,1098311401,-0.0432
20171113,1112958501,0.0188
20171110,140501,-0.0709
20171110,202001,-0.516
20171110,237301,-0.0708
20171110,373101,0.2379
20171110,657801,0.1675
20171110,688701,-0.0406
20171110,735101,-0.0662
20171110,742801,0.1083
20171110,934601,5.5021
20171110,938001,-0.7777
20171110,942801,0.5437
20171110,949101,0.0964
20171110,1031801,-0.049
20171110,1058701,-0.0259
20171110,1060901,-0.0696
20171110,1260501,NA
20171110,1271301,0.0152
20171110,1293401,-0.4105
20171110,1350901,-0.0498
20171110,1371901,-0.0548
20171110,1376701,-0.0941
20171110,1398601,-0.0496
20171110,1579201,NA
20171110,1745901,-0.1135
20171110,1790801,-0.1643
20171110,1820001,0.1286
20171110,1830601,NA
20171110,1839901,0.0668
20171110,1992301,-0.1387
20171110,2000101,-0.0515
20171110,2015801,0.0387
20171110,2299601,-0.1009
20171110,2336201,-0.6431
20171110,2352701,-0.0525
20171110,2375001,-0.4989
20171110,2379401,-0.1077
20171110,2384601,0.4104
20171110,2430501,-0.0631
20171110,2453601,-0.0362
20171110,2555301,-0.0096
20171110,2565001,-0.1143
20171110,2621201,NA
20171110,2752001,-0.2159
20171110,2780501,0.0384
20171110,2819401,-0.2007
20171110,3018601,-1.3044
20171110,3145601,NA
20171110,3177001,NA
20171110,3251401,-0.0985
20171110,3309701,-1.3598
20171110,3361801,-0.1384
20171110,3412901,0.0391
20171110,3453701,-0.1129
20171110,3461601,NA
20171110,3560601,-0.3596
20171110,3563501,0.9695
20171110,3575001,NA
20171110,3645201,0.8737
20171110,3664801,-0.1053
20171110,3782701,-0.1065
20171110,3808301,-0.1942
20171110,3987101,-0.1223
20171110,3992101,-0.0485
20171110,4207901,-0.1669
20171110,4245901,-0.1373
20171110,4246901,-0.0721
20171110,4247701,0.0991
20171110,4261901,-0.1316
20171110,4408701,-5.4576
20171110,4411601,-0.1086
20171110,4520401,-0.1565
20171110,4597501,-0.1148
20171110,4676501,-0.081
20171110,4839901,0.09
20171110,4867201,0.0497
20171110,4939101,-0.1034
20171110,4940501,0.086
20171110,4990001,0.045
20171110,4993201,-0.0053
20171110,4995301,-0.017
20171110,5015701,-0.0414
20171110,5082401,-0.2973
20171110,5135801,-0.7328
20171110,5146101,0.3627
20171110,5164601,-0.1504
20171110,5181301,1.1112
20171110,5219401,-0.0623
20171110,5269601,-0.0444
20171110,5332701,-0.0899
20171110,5336001,0.17
20171110,5356301,0.2195
20171110,5442701,0.0024
20171110,5460401,0.0315
20171110,5503801,-0.0479
20171110,5508801,-0.045
20171110,5512201,0.0345
20171110,5515601,-0.1727
20171110,5533801,7.1284
20171110,5538501,-0.0486
20171110,5672901,-0.3307
20171110,5708601,-0.148
20171110,5747301,0.1653
20171110,5855801,0.7286
20171110,5862201,0.8182
20171110,5888201,-0.0413
20171110,5959901,0.0682
20171110,6008301,-0.0647
20171110,6121201,1.4239
20171110,6127801,0.0273
20171110,6811101,1.7234
20171110,6882301,0.0015
20171110,6923101,-0.043
20171110,6962601,-0.6196
20171110,6981901,-0.0569
20171110,7043501,5.226
20171110,7092401,-0.033
20171110,7208401,-0.078
20171110,7293401,0.0753
20171110,7350601,-0.0611
20171110,7354001,0.0325
20171110,7474301,-0.0367
20171110,7499201,-0.1145
20171110,7521501,-0.1041
20171110,7521601,-0.022
20171110,7585101,1.2928
20171110,7636701,-0.0504
20171110,7639301,-0.0238
20171110,7640201,-0.462
20171110,7683501,0.008
20171110,7698701,-0.1656
20171110,7714001,0.0437
20171110,7734201,-0.0727
20171110,7743301,0.1751
20171110,7805001,-0.0924
20171110,7858801,0.0123
20171110,7877101,-0.1627
20171110,8210401,-0.0143
20171110,8230601,-0.159
20171110,8405201,-0.0894
20171110,8435701,NA
20171110,8667101,-0.3283
20171110,8679901,8.5031
20171110,8690101,-0.0557
20171110,8966001,-0.0887
20171110,9064001,-0.1984
20171110,9586801,-0.1685
20171110,10062201,-0.051
20171110,10238201,1.798
20171110,11031401,-0.0388
20171110,15093801,3.9665
20171110,15973201,-0.0412
20171110,16247601,0.0349
20171110,16893501,-0.1128
20171110,20975501,-0.0505
20171110,22017501,NA
20171110,29193301,-2.9602
20171110,29193801,-0.489
20171110,29548601,-3.6565
20171110,29867601,0.1122
20171110,31355701,-0.0663
20171110,32131001,-0.177
20171110,32228001,-0.082
20171110,32444301,-0.0654
20171110,33401201,0.0944
20171110,33454301,-0.074
20171110,33658201,NA
20171110,34950201,-7.0836
20171110,35365201,NA
20171110,35758801,-0.1999
20171110,1077920501,0.0329
20171110,1090289001,-0.0113
20171110,1090293101,-4.6967
20171110,1090609301,-0.053
20171110,1091209101,1.8782
20171110,1092607101,-0.0387
20171110,1092810101,-0.5987
20171110,1095978801,-0.0744
20171110,1095992701,-0.0225
20171110,1096020301,0.01
20171110,1096395801,-0.1984
20171110,1096531901,-0.0598
20171110,1096614201,-0.1135
20171110,1096858001,-0.2803
20171110,1098072501,-0.0717
20171110,1098301701,0.2517
20171110,1098600801,-0.0517
20171110,1100232201,NA
20171110,1100747801,0.4606
20171110,1100845501,-0.06
20171110,1100902001,-8.3455
20171110,1101550501,0.1957
20171110,1102467201,5.4616
20171110,1102599601,-1.6748
20171110,1102604501,-0.1743
20171110,1102635101,-0.8413
20171110,1103660201,0.1169
20171110,1103792501,-0.0488
20171110,1103834801,-0.0054
20171110,1106067601,-0.0694
20171110,1106172201,-0.1995
20171110,1106368301,-0.1111
20171110,1106736601,-0.5663
20171110,1107766901,-0.1138
20171110,1107824601,-0.6715
20171110,1107834301,-0.1405
20171110,1107834401,-0.1405
20171110,1107834701,-0.012
20171110,1110450101,-0.1038
20171110,1110768701,-0.0566
20171110,1110818301,-0.0112
20171110,1110868001,NA
20171110,1110921701,-0.059
20171110,1110991001,-0.8348
20171110,1111071001,-0.0342
20171110,1111075501,5.1497
20171110,1111086901,1.1539
20171110,1111135101,NA
20171110,1111263701,-87.2961
20171110,1111305701,-0.5278
20171110,1111425601,1.5
20171110,1112074101,NA
20171110,1112890201,-0.1119
20171110,1113135801,0.4128
20171110,1113320101,-0.1825
20171110,1113350001,NA
20171110,1113360201,-0.0165
20171110,1113516501,-0.0977
20171110,1113687701,-0.0304
20171110,1113767001,-0.6784
20171110,1113768401,8.0582
20171110,1113769001,-0.0433
20171110,1113776801,1.386
20171110,1113870201,NA
20171110,1113901501,-0.3056
20171110,1113983601,-0.8155
20171110,1114050901,16.9095
20171110,1114201501,-0.0652
20171110,1114203701,-0.2377
20171110,1114207101,-1.1128
20171110,1114279501,-0.5598
20171110,1114446501,-0.2975
20171110,1114568101,-0.2313
20171110,1114716501,-0.045
20171110,1114722201,-0.1002
20171110,1114949401,-0.148
20171110,1114949801,0.44
20171110,1114952101,-0.0176
20171110,1114961201,-0.1085
20171110,1115041901,0.6941
20171110,1115042301,-0.2724
20171110,1115191001,-0.2137
20171110,1115218901,1.6924
20171110,1115337201,-0.0256
20171110,1115353201,-0.1339
20171110,1115398001,7.8217
20171110,1115629601,-1.9973
20171110,1115640701,NA
20171110,1115898001,0.0161
20171110,1115914201,NA
20171110,1115952501,-0.2974
20171110,1116012401,-0.2051
20171110,1116097901,2.7791
20171110,1116098701,0.4862
20171110,1116113901,0.3386
20171110,1116153401,-0.0084
20171110,1116213601,0.3539
20171110,1116260801,-0.0909
20171110,1116263601,0.013
20171110,1116330601,-0.0201
20171110,1116334501,-0.0442
20171110,1116353201,NA
20171110,1116355401,-0.1558
20171110,1116370801,-0.0359
20171110,1116406101,-0.0661
20171110,1116406401,-0.0157
20171110,1116477301,-0.044
20171110,1116563601,0.1128
20171110,1116563801,-0.1316
20171110,1116665101,-0.2149
20171110,1116684301,NA
20171110,1116736801,NA
20171110,1116975901,NA
20171110,1117004201,NA
20171110,1117146401,NA
20171110,1117180901,NA
20171110,1117227501,NA
20171110,1117268701,NA
20171110,1117352901,NA
20171110,1117362701,NA
20171110,1117377701,NA
20171110,1117377801,NA
20171110,1117414401,NA
20171110,1117416701,NA
20171110,1117496301,NA
