data_date,security_id,d1
20100120,7402101,264.837
20100120,7402901,-1.9445
20100120,7511501,8.358
20100120,7695301,-2.443
20100120,7713001,11.451
20100120,8086801,24.09
20100121,211701,15.365
20100121,608301,43.753
20100121,658501,1.923
20100121,815601,31346
20100121,826501,1227
20100121,1043801,82.281
20100121,1493501,346.832
20100121,1494801,-1.1212
20100121,1610501,-11.066
20100121,1751001,8.098
20100121,2297301,597.662
20100121,2575801,70.344
20100121,2661201,-1.6673
20100121,2670201,-1.682
20100121,2719101,3.355
20100121,3418101,69.086
20100121,3544501,7.973
20100121,4022601,37.008
20100121,4083201,-6.309
20100121,4323001,82.565
20100121,4471901,-21.311
20100121,4792201,3667
20100121,4911401,2.6842
20100121,5018501,-1.993
20100121,5103201,0.3367
20100121,5114001,-5454.6
20100121,5370201,5.7538
20100121,5381001,3.791
20100121,5487101,0.681
20100121,5633601,-22.58
20100121,5771301,55.4
20100121,5788101,1.436
20100121,5812201,-39.9591
20100121,6144101,-1997.15
20100121,7003601,38.333
20100121,7219901,669
20100121,7245701,270
20100121,7613601,77.408
20100121,7735001,3380
20100121,8118301,3363
20100121,8230401,9094.78
20100121,8244901,52.289
20100121,8276401,176.785
20100121,8373601,169.706
20100121,8488701,650
20100121,30641901,368
20100122,238801,977
20100122,454701,1144
20100122,489401,1.574
20100122,559801,134.263
20100122,753801,-0.986
20100122,807501,NA
20100122,811301,-15.227
20100122,825201,30.303
20100122,1059501,3.466
20100122,1082001,335
20100122,1149901,-3.605
20100122,1176901,NA
20100122,1221001,-828
20100122,1466201,7.01
20100122,1577001,-45
20100122,1666001,278
20100122,1799901,62.271
20100122,1980301,3.011
20100122,2342601,5.356
20100122,2369301,6.075
20100122,2507101,30.857
20100122,2532301,42.7
20100122,2606901,-9.1
20100122,2609901,NA
20100122,2670501,24.977
20100122,2695101,0.371
20100122,2720401,-11.137
20100122,2729601,-5.922
20100122,2733301,-35.849
20100122,2840801,1101
20100122,2867301,49.8
20100122,3065501,25044
20100122,3090201,2510.17
20100122,3130001,35.349
20100122,3374801,2.3
20100122,3394201,-1.876
20100122,3553301,40.8
20100122,3576701,-25.905
20100122,3625501,-10.127
20100122,3717901,-7.708
20100122,3727001,115.1
20100122,3782701,8.065
20100122,3956601,752
20100122,4014601,6.307
20100122,4178701,86.489
20100122,4280601,158.156
20100122,4330901,16.912
20100122,4511001,19.469
20100122,4596501,40.152
20100122,4597501,12.29
20100122,4676501,16.843
20100122,4995801,8.534
20100122,5215201,-4.695
20100122,5358501,3224
20100122,5360801,498
20100122,5499601,-94.9
20100122,5649601,559.263
20100122,5681201,254.5
20100122,5697001,43.75
20100122,5912001,-144.818
20100122,6028601,-1.248
20100122,6163201,-20.256
20100122,6985101,1.044
20100122,7075101,377
20100122,7259601,-11.12
20100122,7378301,23.637
20100122,7394301,54.478
20100122,7710001,6.885
20100122,7784001,459
20100122,7837301,1024
20100122,7883501,-1.253
20100122,8071701,-2.432
20100122,8161201,4.869
20100122,8166001,-16.585
20100122,8172101,358
20100122,8216001,-26.481
20100122,8279201,941
20100122,11145301,12.656
20100122,15360701,NA
20100122,29324701,-130.618
20100125,153401,51.846
20100125,266501,-94.9
20100125,395001,20.619
20100125,753601,-667
20100125,822901,-8.84
20100125,872001,-6.103
20100125,1315901,NA
20100125,1409101,44.664
20100125,1530901,-1.1373
20100125,2273601,-2.827
20100125,2495501,385
20100125,2962901,7661
20100125,3253001,-0.677
20100125,3427401,111.163
20100125,3965501,716
20100125,4325601,-112.095
20100125,6842301,1396
20100125,6935601,-6.132
20100125,7345501,1955.34
20100125,8109901,-6.397
20100126,131901,126.4
20100126,285201,81.941
20100126,555701,1679
20100126,602701,5405
20100126,694401,61.656
20100126,822201,-7.761
20100126,823901,-0.181
20100126,1052101,-0.9671
20100126,1369701,-12.367
20100126,1462801,-4.156
20100126,1602801,-7.398
20100126,1760101,56.202
20100126,1936501,0.223
20100126,1979001,0.856
20100126,2283401,446
20100126,2437901,1.376
20100126,2443101,11417
20100126,2520001,9.541
20100126,2664101,-5.966
20100126,3096001,34.283
20100126,3182001,-2.837
20100126,3185601,NA
20100126,3208101,302
20100126,3311601,-8.729
20100126,3393001,-3.003
20100126,3784501,14.358
20100126,3803001,232.628
20100126,3965001,42.081
20100126,4083501,-2.397
20100126,4509701,9.6054
20100126,4710001,1.66
20100126,4896701,-6.795
20100126,4922201,15.588
20100126,4973401,-0.665
20100126,5119301,-6.655
20100126,5245001,-0.7101
20100126,5246901,84.4
20100126,5354601,1.726
20100126,5408801,53.182
20100126,5439001,42.861
20100126,5443701,-10.312
20100126,5756201,5.797
20100126,5858601,310.424
20100126,5876201,8.256
20100126,5957801,12.164
20100126,6120401,-3.048
20100126,6143301,24.524
20100126,6883901,173.2
20100126,6963701,7.815
20100126,7529501,564
20100126,7549801,1.1769
20100126,7635501,0.127
20100126,7799501,-1.111
20100126,8034201,1.807
20100126,8154301,8.278
20100126,8309401,-391.642
20100126,8310801,7.217
20100126,8674501,NA
20100126,8683001,1404
20100126,10208901,16.439
20100126,19931601,1.79
20100126,31765901,260.229
20100126,32418601,-3.492
20100126,1078236501,-0.938
20100127,358401,-0.766
20100127,537601,-84.263
20100127,538701,-4.091
20100127,551801,97.131
20100127,671601,27
20100127,787201,60
20100127,953401,11.044
20100127,1016901,50.819
20100127,1130501,36.059
20100127,1145001,37.224
20100127,1167901,59.163
20100127,1180001,-23.313
20100127,1191601,-1.165
20100127,1200601,115
20100127,1212101,-8.213
20100127,1255401,14.9
20100127,1261601,-2.322
20100127,1354601,NA
20100127,1379101,-0.079
20100127,1509901,14.53
20100127,1610701,-7.403
20100127,1697201,68.3
20100127,1713901,750
20100127,1963201,54.911
20100127,1991501,-115.261
20100127,2243301,874.667
20100127,2269201,-35.411
20100127,2407401,-10.989
20100127,2408201,-6.196
20100127,2657501,0.844
20100127,2658301,11.279
20100127,2682001,37.577
20100127,2726001,35.266
20100127,2748701,-2.131
20100127,2777201,-2.238
20100127,2865601,23.923
20100127,3018701,NA
20100127,3097101,170.079
20100127,3258001,2.429
20100127,3293701,0.117
20100127,3375901,-8.993
20100127,3432101,19.882
20100127,3636001,11.558
20100127,3770401,1.182
20100127,3864701,4443
20100127,3909401,0.189
20100127,3956101,5.392
20100127,3957701,-0.87
20100127,3970301,284.232
20100127,4005201,0.986
20100127,4364201,-87.245
20100127,4474101,-17.063
20100127,4528501,366.723
20100127,4530501,148
20100127,4594801,3.184
20100127,4606201,25.159
20100127,4743401,23.534
20100127,4743501,23.534
20100127,4749501,-11.3506
20100127,4945301,36.79
20100127,4997701,-3.744
20100127,5041801,-5.955
20100127,5116401,-1.864
20100127,5131901,3100
20100127,5141101,148.458
20100127,5410201,-63
20100127,5432101,14.883
20100127,5437301,14.883
20100127,5466601,273.2
20100127,5497801,27.02
20100127,5517901,2.127
20100127,5627101,34.967
20100127,5643401,55.981
20100127,5843901,38.861
20100127,5885901,41.925
20100127,5912501,66.392
20100127,5945801,-757
20100127,6039401,-0.3196
20100127,6166801,-4.523
20100127,6184001,1027
20100127,6811401,-0.144
20100127,6830801,-0.589
20100127,6950101,215.773
20100127,6973301,-70.88
20100127,7015801,73.8
20100127,7301801,498.4
20100127,7320501,0.303
20100127,7461501,0.305
20100127,7496101,34.7
20100127,7506001,9.241
20100127,7553101,23.413
20100127,7575401,-2.612
20100127,7676101,-3.708
20100127,7696001,28.659
20100127,7730001,9.911
20100127,7832201,-349
20100127,7973201,3850
20100127,8008301,-2.864
20100127,8091401,-11.874
20100127,8096701,106.462
20100127,8152601,-6.58
20100127,8201501,-45.763
20100127,8405701,57.6
20100127,26931301,0.864
20100127,29509001,-543
20100127,29635401,-6.413
20100128,165701,1587.17
20100128,183001,-13.923
20100128,270201,-8.862
20100128,299601,66.973
20100128,306101,-38.2
20100128,504701,-0.458
20100128,531801,268.821
20100128,565601,58.624
20100128,626701,40.402
20100128,687601,-49.346
20100128,772701,-4.104
20100128,780101,79.1
20100128,810901,NA
20100128,811701,20.069
20100128,843701,12.867
20100128,864901,5.45
20100128,968101,1334
20100128,996501,2991
20100128,1016801,50.724
20100128,1038801,-5.212
20100128,1136501,3.624
20100128,1149001,10.689
20100128,1157801,-45
20100128,1159201,9.364
20100128,1208201,170615
20100128,1231001,52.151
20100128,1237301,-34.818
20100128,1276201,1007
20100128,1289901,24
20100128,1464701,162.467
20100128,1507001,0.3079
20100128,1517801,-1.979
20100128,1650101,NA
20100128,1752401,51.895
20100128,1800401,44.568
20100128,1841101,11.697
20100128,2216401,9.025
20100128,2255601,220.188
20100128,2262401,20.317
20100128,2325501,0.854
20100128,2336701,0.156
20100128,2347001,127.989
20100128,2354601,27303.3
20100128,2354701,27303.3
20100128,2368601,233523
20100128,2384701,957.521
20100128,2531201,26.768
20100128,2586601,-4.553
20100128,2660601,31.201
20100128,2670401,-8.658
20100128,2684401,2.968
20100128,2962701,1350
20100128,3000101,0.284
20100128,3002001,-15.967
20100128,3011501,-0.323
20100128,3129501,-5.635
20100128,3131801,20.0056
20100128,3142901,157.913
20100128,3257001,167
20100128,3311401,1.171
20100128,3340901,16.5
20100128,3425301,37.347
20100128,3550601,433.561
20100128,3621201,0.9271
20100128,3714301,44.2
20100128,3975601,53.096
20100128,4013501,-0.119
20100128,4013701,-2.969
20100128,4125701,66.417
20100128,4133501,16.326
20100128,4165201,1.824
20100128,4168101,-2.994
20100128,4425201,12.747
20100128,4460801,-6.407
20100128,4537401,249
20100128,4591801,-0.731
20100128,4645101,-19.15
20100128,4884301,241.6
20100128,4912101,144.208
20100128,4991701,83.384
20100128,5023301,NA
20100128,5036601,99.964
20100128,5082701,105
20100128,5201601,7.465
20100128,5214501,-0.0621
20100128,5245601,-9.604
20100128,5327201,7.3
20100128,5371201,7.388
20100128,5500801,-2.57
20100128,5616701,-174.336
20100128,5679701,354
20100128,5683501,23.119
20100128,5848401,1151
20100128,5879901,14.94
20100128,5929401,NA
20100128,5940501,27.097
20100128,6042401,106.1
20100128,6050001,12.73
20100128,6051201,-0.208
20100128,6090901,NA
20100128,6116501,71.78
20100128,6133601,99.444
20100128,6182401,225.416
20100128,6810701,9.733
20100128,6955501,-1.151
20100128,6968201,NA
20100128,7055601,1.0774
20100128,7061801,-580.466
20100128,7079001,NA
20100128,7207901,260.6
20100128,7223801,12.356
20100128,7322101,-17.323
20100128,7358701,4.678
20100128,7360101,-37.638
20100128,7374301,352
20100128,7457201,7.787
20100128,7513801,50.982
20100128,7521601,-9.078
20100128,7524801,-135.208
20100128,7597001,-14.958
20100128,7612101,-8.091
20100128,7622301,79.754
20100128,7716801,1
20100128,7728701,-57.9
20100128,7739301,61
20100128,7778301,-15.716
20100128,7799301,2.423
20100128,7833101,1150
20100128,7850601,0.221
20100128,7854301,-6.268
20100128,7878601,-332
20100128,7952301,123.113
20100128,8117501,-76.4
20100128,8152501,-12.418
20100128,8164801,5.587
20100128,8182601,1.7601
20100128,8230101,-70.774
20100128,8308401,0.958
20100128,8872001,291.068
20100128,12371401,176.581
20100128,15961201,2409
20100128,26435901,-1.8503
20100128,27018401,5.864
20100128,28205201,0.426
20100128,29348501,2.823
20100128,29785001,NA
20100128,30641801,254
20100128,33157701,-0.404
20100128,33421201,53
20100128,1078191001,-1.7804
20100128,1092449901,16.229
20100129,137201,0.956
20100129,140501,-0.2645
20100129,147701,3441
20100129,165201,5.017
20100129,200101,65.03
20100129,268301,51.656
20100129,282201,-104.2
20100129,323001,0.287
20100129,382501,3170
20100129,389201,2473
20100129,450701,-115
20100129,539601,-0.63
20100129,566501,NA
20100129,570101,3.745
20100129,609601,12.456
20100129,634601,9.119
20100129,647201,-27.204
20100129,676101,43.015
20100129,688701,3792
20100129,742801,9.478
20100129,746001,-111.682
20100129,793401,537
20100129,805801,-3221.99
20100129,811201,0.626
20100129,850001,174
20100129,867801,606
20100129,883101,283.723
20100129,893801,53.295
20100129,906501,-2.988
20100129,961901,-102.183
20100129,1018601,8.653
20100129,1038701,-16.804
20100129,1041501,1.604
20100129,1046301,1148
20100129,1067001,-17.7
20100129,1068001,0.49
20100129,1117801,-4.75
20100129,1141701,17.275
20100129,1151701,327
20100129,1158701,26.359
20100129,1180301,-2.002
20100129,1201101,-359.5
20100129,1227701,-10.296
20100129,1232301,-5.1093
20100129,1235701,-2.121
20100129,1237701,481.2
20100129,1266901,70.672
20100129,1270001,2.074
20100129,1276401,31.147
20100129,1279801,-7.244
20100129,1290101,287.246
20100129,1300601,7.375
20100129,1335101,0.542
20100129,1341001,3.503
20100129,1361901,22.849
20100129,1398901,-21.2775
20100129,1413201,2.671
20100129,1431401,8.698
20100129,1468301,25.547
20100129,1501301,-9.3
20100129,1509801,14.334
20100129,1522301,674
20100129,1529201,-157.465
20100129,1536301,-0.351
20100129,1567101,205.897
20100129,1568801,-8.687
20100129,1615901,33401.3
20100129,1632201,2.6883
20100129,1661001,100.482
20100129,1818101,17.134
20100129,1821401,24.326
20100129,1823401,67.73
20100129,1824701,139.9
20100129,1874001,422.209
20100129,1941601,47.44
20100129,2022101,9.595
20100129,2026801,-149
20100129,2036001,8.443
20100129,2036301,-1.113
20100129,2249001,-3.22
20100129,2251201,-3.035
20100129,2274401,23
20100129,2274501,719
20100129,2434601,-154.686
20100129,2454401,1.027
20100129,2487001,-0.464
20100129,2548101,-2.532
20100129,2567801,57.611
20100129,2626701,-1.619
20100129,2637701,10.535
20100129,2669601,-3.946
20100129,2682101,2.903
20100129,2682401,165.034
20100129,2683101,2.259
20100129,2744001,6.049
20100129,2788301,6463
20100129,2793301,-6.258
20100129,2826201,307.485
20100129,2986801,22.3525
20100129,2998101,77
20100129,3021101,-113.981
20100129,3088601,175.4
20100129,3238001,16.157
20100129,3253301,18.899
20100129,3263101,106.11
20100129,3320601,57.525
20100129,3326901,-0.709
20100129,3329001,8.667
20100129,3333501,1.289
20100129,3416301,3.766
20100129,3416801,90.5
20100129,3416901,90.5
20100129,3535501,-247.034
20100129,3558401,-9.116
20100129,3597901,28.075
20100129,3639401,1.947
20100129,3651701,1.408
20100129,3682501,7.064
20100129,3701901,-26.507
20100129,3780701,5.469
20100129,3824901,94.7
20100129,3839801,9
20100129,3864901,215
20100129,3903801,642.996
20100129,3909801,152.866
20100129,3923701,34.2
20100129,3937401,11.303
20100129,3940801,25.79
20100129,3941701,0.2832
20100129,3955701,-1.724
20100129,4012201,-1.387
20100129,4016901,371
20100129,4023501,-11.227
20100129,4128301,48.523
20100129,4149701,42.491
20100129,4150301,555.4
20100129,4171801,117.3
20100129,4248701,1761.8
20100129,4276101,-976
20100129,4396801,11.86
20100129,4514301,2.672
20100129,4522801,-6.255
20100129,4524501,192.1
20100129,4555801,7.895
20100129,4664201,9.099
20100129,4669201,4593
20100129,4694001,-2.017
20100129,4717501,3.766
20100129,4764301,28.352
20100129,4764601,NA
20100129,4840101,817
20100129,4896801,50.132
20100129,4950101,-17.455
20100129,5000701,-3.396
20100129,5046101,6.103
20100129,5068501,NA
20100129,5075501,1390
20100129,5139201,-65.256
20100129,5146801,0.781
20100129,5209801,1507
20100129,5234601,8.262
20100129,5245201,95.3
20100129,5258601,20.275
20100129,5265701,79.834
20100129,5275201,7.889
20100129,5296901,80.462
20100129,5307901,-41.855
20100129,5313701,0.86
20100129,5317801,494.1
20100129,5357501,27.883
20100129,5399401,-1.173
20100129,5413401,-2.04
20100129,5621701,1.889
20100129,5640001,82.03
20100129,5657301,-5.5
20100129,5702701,38.1
20100129,5750801,2572
20100129,5785301,-14.826
20100129,5850201,16.082
20100129,5855801,14.346
20100129,5895901,-15.338
20100129,5913801,927
20100129,6033001,37.557
20100129,6042801,58
20100129,6089101,-15.344
20100129,6128201,6.133
20100129,6809301,371.651
20100129,6810401,29.88
20100129,6837901,-37.938
20100129,6879901,-8.882
20100129,7037501,-4.038
20100129,7062301,-1.772
20100129,7073901,-0.818
20100129,7075501,-11.753
20100129,7087701,1.4715
20100129,7123501,110.7
20100129,7171801,-11.227
20100129,7206201,16.429
20100129,7292101,3.617
20100129,7382801,-115.175
20100129,7403201,-2.109
20100129,7436801,19284.9
20100129,7462401,-0.923
20100129,7484501,73.1
20100129,7538601,404
20100129,7561301,770
20100129,7620101,-23.598
20100129,7645301,2.081
20100129,7714001,215
20100129,7732801,-1.391
20100129,7749101,-78
20100129,7762401,-14.659
20100129,7763201,89.588
20100129,7822801,5.936
20100129,7864801,1.99
20100129,7952101,47.589
20100129,8057601,-15.679
20100129,8068501,49.112
20100129,8085901,0.425
20100129,8153001,-289.165
20100129,8213201,-0.212
20100129,8249001,49.2204
20100129,8274401,-160.016
20100129,8285801,-7.9463
20100129,8304601,-26.317
20100129,8308801,336.2
20100129,8317601,5.019
20100129,8661101,137.429
20100129,8803101,-1143.36
20100129,29635601,-3.179
20100129,33505601,0.661
20100129,33513501,-9.577
20100129,1090293201,123.4
20100201,168501,-4.2801
20100201,728301,200.5
20100201,741101,228.1
20100201,812801,-11.421
20100201,829401,NA
20100201,1091701,25.008
20100201,1301801,-5.584
20100201,1302001,-20.705
20100201,1304501,-0.542
20100201,1319201,26.605
20100201,1379001,1665
20100201,1406701,18.0547
20100201,1578401,-3.705
20100201,1602601,-1.527
20100201,1603901,-4.045
20100201,1776701,-0.9772
20100201,2035901,682.051
20100201,2661101,-1.475
20100201,2695901,281.155
20100201,2806901,6.387
20100201,2850701,65.564
20100201,3096601,3.189
20100201,3119201,-14.812
20100201,3389401,1074
20100201,3397501,43.319
20100201,3543001,45.148
20100201,3607801,-14.1115
20100201,3701601,-6.368
20100201,3830601,-1.538
20100201,3932301,-1.155
20100201,4417201,-0.5812
20100201,4510601,1233.81
20100201,4851001,6.377
20100201,5015801,-1.369
20100201,5044301,141.5
20100201,5275301,126.183
20100201,5282501,0.8108
20100201,5373201,150.8
20100201,5447901,-12.476
20100201,5785901,-22.361
20100201,5790301,-4.419
20100201,5873701,0.7122
20100201,5914501,12.107
20100201,6864501,-7.425
20100201,7612401,-6.9238
20100201,7798501,-1.336
20100201,7798601,-22.489
20100201,8153701,0.466
20100201,8215701,-66.7
20100201,10211901,-0.925
20100201,19194201,-1499000
20100201,24344601,-5.496
20100201,31356401,-3.7
20100201,33513201,-7.454
20100202,242801,19.136
20100202,248401,74.229
20100202,266701,1.4194
20100202,406501,1.122
20100202,567801,-318
20100202,660001,6.5
20100202,846401,-3.229
20100202,1004601,3.329
20100202,1213801,-5.171
20100202,1308001,-3.497
20100202,1323201,-0.845
20100202,1488001,0.561
20100202,1791201,504
20100202,1840901,45.6
20100202,2505901,4.075
20100202,2507501,1741
20100202,2519501,-1.296
20100202,2547701,-4.342
20100202,2648601,40.607
20100202,2696901,16.626
20100202,3021801,15.069
20100202,3200401,20.506
20100202,3334301,3.765
20100202,3340101,21.915
20100202,3373101,120.454
20100202,3419801,6.09
20100202,3422501,210.783
20100202,3453701,4.387
20100202,3635001,13.126
20100202,3934301,1.392
20100202,3945001,-0.514
20100202,4024301,11.925
20100202,4329701,113.568
20100202,4446501,-39.55
20100202,4682501,-3.388
20100202,4687601,-14.07
20100202,4781101,44.437
20100202,4974601,-1.933
20100202,5072101,354.1
20100202,5243801,-44.094
20100202,5297101,-0.151
20100202,5419301,-1.627
20100202,5468801,1.752
20100202,5634401,32
20100202,5946401,461.298
20100202,5961301,17.075
20100202,6089501,-0.168
20100202,6099901,-180.3
20100202,6921801,-26.09
20100202,6976001,0.2
20100202,7020401,0.86
20100202,7030401,156.106
20100202,7086801,5.408
20100202,7360401,0.031
20100202,7386101,-35.775
20100202,7701901,101.7
20100202,7766101,0.188
20100202,7798201,2.132
20100202,7838501,23.4
20100202,7860701,0.0744
20100202,8091201,-4.3154
20100202,8435801,NA
20100202,8661001,0.849
20100202,17159601,3.11
20100202,20110701,6.842
20100202,29130201,-2.491
20100202,30657301,5.636
20100202,30918501,0.034
20100203,97801,1758
20100203,133001,-32.634
20100203,199201,5.915
20100203,315901,305.444
20100203,400301,41042.3
20100203,400401,41042.3
20100203,523101,-26.67
20100203,584501,42.9
20100203,585001,2244.41
20100203,624501,-1054
20100203,650401,58.509
20100203,665401,14
20100203,709001,-20.283
20100203,712001,-4.118
20100203,730901,409.3
20100203,736901,-6.5479
20100203,773201,1641
20100203,775101,30.05
20100203,874301,53.2
20100203,1044201,6.8
20100203,1122101,125.958
20100203,1417901,1003
20100203,1609601,-1.755
20100203,1710701,29.564
20100203,1711901,170
20100203,1741801,4.5398
20100203,1799201,NA
20100203,1803301,301
20100203,1839901,217.5
20100203,2031401,-109.104
20100203,2354901,1.721
20100203,2359201,598
20100203,2374801,0.747
20100203,2402501,79.239
20100203,2696101,-31.865
20100203,2746701,164
20100203,2906501,10
20100203,2911801,2.186
20100203,3095701,222.6
20100203,3263701,17.789
20100203,3327301,-3.705
20100203,3337901,398.342
20100203,3563501,-1.5117
20100203,3565301,120
20100203,3700301,-38.27
20100203,3722901,-8.667
20100203,3784401,27.1
20100203,3868901,193.678
20100203,3940001,8.581
20100203,4130601,3.974
20100203,4146101,2.347
20100203,4222801,212.1
20100203,4443301,18.748
20100203,4447601,-66.7
20100203,4451701,478
20100203,4457901,27.334
20100203,4485801,5.217
20100203,4645601,1085
20100203,4676201,1.2461
20100203,4739201,23.499
20100203,4850101,-9.911
20100203,4850201,51.4
20100203,4892301,38.384
20100203,4917401,112.3
20100203,5066201,5.0723
20100203,5078301,-637848
20100203,5136701,2647
20100203,5429801,12.095
20100203,5495101,4.888
20100203,5507301,182
20100203,5515601,92.176
20100203,5604601,6.887
20100203,5624601,4.052
20100203,5773601,-32.634
20100203,5844201,-5.802
20100203,5858701,34.444
20100203,5886501,31.353
20100203,5890201,8.152
20100203,6429601,-1.931
20100203,6861601,-196.1
20100203,6974701,276.471
20100203,6987301,34.058
20100203,7260301,54.964
20100203,7334201,-83
20100203,7463601,26.641
20100203,7520101,-117
20100203,7552301,83.579
20100203,7571901,43.036
20100203,7579801,129.004
20100203,7678601,52.345
20100203,7724301,0.0731
20100203,7736401,-8.2218
20100203,7813001,635
20100203,7852201,12.093
20100203,7855301,383.4
20100203,7954201,2.979
20100203,7973001,122.34
20100203,8011701,-6.262
20100203,8031001,2.908
20100203,8108601,26.323
20100203,8195101,1009
20100203,8233201,-66.4
20100203,8370001,1003
20100203,8470201,NA
20100203,8673101,NA
20100203,8673401,NA
20100203,10828801,14.725
20100203,12151501,71.37
20100203,15533401,21.283
20100203,16890501,5.8988
20100203,22417901,NA
20100203,24996301,-0.387
20100203,31356201,5.53
20100203,31358101,-10.983
20100203,33076101,-23.973
20100203,33478701,-1.879
20100203,1089990501,NA
20100203,1092059001,-1.66
20100203,1092205001,22.4279
20100204,149001,4.318
20100204,198601,-1.87
20100204,205401,0.578
20100204,249201,4.002
20100204,253301,-23.503
20100204,273001,95.625
20100204,315101,NA
20100204,391201,1.864
20100204,397701,33.668
20100204,534101,-17.896
20100204,539501,-423
20100204,658301,178.042
20100204,686301,13.496
20100204,711701,86.418
20100204,736001,-18.797
20100204,876001,28.857
20100204,952901,236.5
20100204,955501,17.014
20100204,1022601,29.983
20100204,1043001,15.311
20100204,1053401,314.132
20100204,1094401,78.222
20100204,1111501,NA
20100204,1160301,-15.671
20100204,1247601,100.5
20100204,1311801,41.676
20100204,1431601,2238
20100204,1523801,7.352
20100204,1575101,1501
20100204,1575201,1501
20100204,1581701,NA
20100204,1619101,6.804
20100204,1644301,10.504
20100204,1667701,13.544
20100204,1753101,-31.863
20100204,1795301,-4.697
20100204,1826701,-6.557
20100204,1978901,162.462
20100204,2021601,87.845
20100204,2370101,-763
20100204,2385501,17.852
20100204,2430501,130.1
20100204,2439901,-92.742
20100204,2499801,-5.381
20100204,2503401,19.784
20100204,2511701,31.313
20100204,2571101,-0.688
20100204,2603201,6.016
20100204,2671901,-6.1112
20100204,2860401,13.843
