data_date,security_id,d6
20150508,1107048701,-78.4855
20140730,2226801,-78.1548
20160510,1114323301,-78.0254
20101026,7978501,-77.1041
20120509,588001,-76.337
20160506,1107889301,-75.8379
20161104,1115287601,-75.4359
20160803,1114275201,-74.8474
20160505,1114443101,-73.5131
20130306,8310201,-71.2174
20131107,1239101,-70.9461
20150731,5621701,-70.5094
20150511,21676901,-70.5046
20161110,18140701,-69.4876
20141029,2226801,-68.4466
20140502,1102431701,-67.713
20160810,1115215801,-67.3671
20141106,2350601,-66.9406
20110311,3543201,-66.2113
20150806,1110770401,-66.0409
20160311,1112365001,-65.5782
20170901,1103346201,-65.1809
20161103,34778701,-64.5514
20170519,726901,-64.5333
20100507,3617401,-64.2158
20140808,1107027001,-64.1067
20171106,1116271901,-63.464
20160304,1114050901,-63.3509
20160727,6888301,-63.2413
20160225,1107824501,-62.888
20160429,6888301,-61.354
20160226,5835801,-60.8926
20101105,3563501,-60.4537
20120508,6932301,-59.7143
20170809,1115215801,-59.7069
20130814,1103541301,-58.9442
20150227,1114050901,-58.1697
20160209,1814401,-57.3266
20160816,1115197401,-57.3264
20170310,9560901,-57.0372
20120810,1098301701,-56.8356
20130829,2321101,-56.4016
20170809,1113436701,-54.6958
20121114,1783301,-54.566
20150430,1107433701,-54.5297
20160506,1103001801,-54.3125
20160805,1112365001,-53.2689
20140513,1107433401,-52.7971
20100728,3555701,-52.2092
20120725,7384101,-52.0003
20120808,36227001,-51.698
20160303,1111093301,-51.034
20171027,30654301,-50.8751
20150508,1111431801,-50.8219
20140122,1092892401,-50.4957
20150513,1113653201,-50.3468
20160506,1103541301,-49.7623
20160316,1114302901,-49.7127
20161123,1100709301,-49.1411
20160810,1077406701,-48.7326
20151030,6923401,-48.5203
20160810,3018601,-48.3768
20130726,7543101,-48.2683
20100204,1160301,-47.7844
20160229,229901,-47.0679
20150508,1114050901,-46.7248
20170809,1113783401,-46.299
20101216,5473701,-46.1577
20151110,1114068601,-46.1008
20140507,174901,-45.6433
20160804,34778701,-45.2932
20170505,1111344301,-45.0573
20161110,1113783401,-44.5731
20170727,2575801,-44.3919
20160311,1113783401,-44.2746
20160810,5835801,-44.238
20161109,1103001801,-44.1874
20120803,4670601,-44.0693
20160506,1111093301,-44.0363
20170508,1113783401,-43.9985
20120127,33167601,-43.8345
20151116,3018601,-43.7176
20150313,1111093301,-43.3369
20170810,1111344301,-43.2075
20120210,3672401,-42.9858
20160804,1114443101,-42.857
20170509,1096594301,-42.6946
20131126,1107048701,-42.5655
20160513,7450501,-41.9981
20160309,1089993201,-41.5703
20100305,4314901,-41.218
20110810,949101,-41.0552
20150511,1111093301,-40.8965
20161102,1098922401,-39.739
20130313,1783301,-39.6853
20160810,5181301,-39.6663
20150806,1103549601,-39.569
20151030,5835801,-39.555
20120920,7384101,-39.4485
20140314,3543201,-39.2905
20100511,4670601,-39.1843
20101029,29348501,-39.1067
20100212,10210901,-38.9987
20141111,1111082401,-38.9673
20160304,34778701,-38.9437
20170502,35124101,-38.6981
20110429,33481901,-38.5707
20170221,1113649501,-38.5188
20170303,1113867701,-38.352
20171115,7106001,-38.3418
20150326,1111082401,-38.284
20131114,1103541301,-38.2632
20120726,3663501,-38.1172
20100331,942001,-37.8753
20170313,1115657601,-37.778
20171103,1115112801,-37.7316
20120810,1783301,-37.2299
20160211,9360601,-37.1307
20170510,1115287601,-37.0028
20160805,1096769101,-36.8142
20150713,1100711901,-36.6719
20141110,21676901,-36.6058
20110506,5970101,-36.4992
20120716,5216201,-36.4558
20170810,1096594301,-36.2709
20151105,1107824501,-36.2273
20110304,7037001,-36.0393
20110217,4004601,-36.0374
20150814,1111082401,-35.9922
20150312,1114329801,-35.8916
20150512,1102467201,-35.806
20141111,1112365101,-35.732
20171108,1114123701,-35.6815
20171115,1106114401,-35.5149
20100513,5325101,-35.435
20100518,569401,-35.4198
20161110,1115215801,-35.1925
20170505,1103481301,-34.8789
20160429,1110770401,-34.7909
20160511,1096097701,-34.773
20160804,1113815201,-34.3778
20120223,5132001,-34.3028
20170731,1114131201,-34.2597
20131113,633901,-34.2346
20160506,1235701,-34.1483
20130807,8310201,-33.8904
20151105,1110476601,-33.6278
20120509,3563501,-33.527
20170421,1102659201,-33.2978
20171110,1111263701,-33.2776
20161104,1110476601,-33.1764
20170307,3439301,-32.8956
20141107,6923401,-32.8932
20151103,1814401,-32.752
20131107,174901,-32.7058
20100810,7858401,-32.6276
20150731,1107228001,-32.6117
20110304,1339201,-32.5696
20131115,1092255401,-32.3245
20150812,1113653201,-32.2524
20160331,1115066601,-32.2414
20171102,1096594301,-32.2388
20170808,932301,-31.9436
20100511,5763901,-31.9409
20121106,1235701,-31.8308
20170512,1114227201,-31.8135
20100427,3422501,-31.806
20141110,1107027001,-31.7926
20110815,9379301,-31.7516
20140502,3672401,-31.7107
20160226,10212401,-31.6761
20131113,1104545001,-31.3366
20150817,177401,-31.2976
20150515,1107433401,-31.2114
20110516,8246401,-31.069
20150812,1103016201,-31.0332
20160505,7928501,-30.9554
20140502,3011901,-30.9467
20141126,1110866101,-30.6666
20100305,6822001,-30.5565
20120802,2233501,-30.5123
20160513,1114723301,-30.147
20160505,1107824501,-29.9494
20150807,1110986701,-29.9417
20140812,3011901,-29.6523
20150806,3951701,-29.5798
20130515,36227001,-29.5106
20170804,1114227201,-29.4919
20170510,1115215801,-29.4042
20130903,5137101,-29.3741
20160211,1113032101,-29.348
20160610,1089993201,-29.2893
20100929,3439601,-29.131
20170509,3018601,-29.0865
20161104,1114445901,-28.9359
20150807,1114050901,-28.9192
20170511,18140701,-28.9098
20130815,4997901,-28.8838
20161108,1113243801,-28.6084
20160510,1113657901,-28.608
20140808,10212501,-28.5006
20161109,1114302901,-28.337
20160812,1114723301,-28.326
20140806,174901,-28.1058
20171102,1113354701,-28.063
20140514,1108034001,-27.8745
20151116,1112975801,-27.8642
20110215,4728801,-27.7297
20160513,1111431801,-27.6011
20120516,734101,-27.5491
20150213,368901,-27.4603
20120127,7661801,-27.3722
20140502,1339201,-27.2597
20160811,1114445901,-27.2167
20151106,1111344301,-27.0903
20161115,1103660201,-27.0425
20100423,5474601,-26.8905
20150807,1110476601,-26.8119
20161115,5181301,-26.7277
20140228,174901,-26.6975
20160805,1110770401,-26.5814
20100204,5325101,-26.2091
20171102,1107824501,-25.8437
20150317,1112365101,-25.8118
20140506,293901,-25.692
20171114,1114943801,-25.6827
20131101,4274001,-25.5489
20160804,1111431801,-25.261
20160421,1103066801,-25.2594
20161104,1114123701,-25.1225
20120217,932301,-25.0605
20130301,5137101,-25.0264
20151111,1114069701,-24.9943
20160503,1114943801,-24.967
20170810,3011901,-24.9548
20160809,1114050901,-24.862
20150515,1111086901,-24.7195
20150319,1110980501,-24.6384
20151110,1112365001,-24.6302
20130508,10212401,-24.5628
20161108,1114275201,-24.2913
20120730,8235901,-24.0531
20130307,11486301,-24.013
20140516,1107883701,-23.9261
20101110,1822701,-23.8564
20151104,1110971901,-23.7092
20150807,1111431801,-23.5092
20120502,1090680501,-23.5089
20111111,1096769201,-23.4378
20131108,1100747801,-23.3394
20170316,1115287601,-23.2766
20160318,1115150301,-23.2502
20150608,1107598201,-23.238
20100506,1863001,-23.0936
20151110,1103549601,-22.8353
20121106,6932301,-22.8293
20150507,3563501,-22.8255
20130221,1103594601,-22.7757
20170510,1114222101,-22.5942
20130807,174901,-22.5767
20150807,1107824501,-22.492
20150914,229901,-22.4805
20100521,176501,-22.4799
20150820,1398901,-22.4642
20141107,938001,-22.3693
20151110,1113365401,-22.3523
20140814,1107433401,-22.3048
20160509,1090281201,-22.2647
20170907,2321101,-22.1909
20150529,1110866101,-22.114
20100504,10210901,-22.0676
20170809,1115287601,-22.0039
20130926,5418301,-21.9433
20160804,1107889301,-21.9376
20170308,1114951301,-21.849
20150805,1113989701,-21.7647
20140508,32294001,-21.6874
20160301,1114943801,-21.6014
20150508,175701,-21.5873
20131112,1102431701,-21.3509
20130809,5340401,-21.2986
20140808,1103541301,-21.0841
20161026,10212801,-21.0427
20140813,1107228001,-20.9399
20170308,1115215801,-20.9041
20170502,1115112801,-20.8005
20160511,1113778101,-20.7456
20170317,1102268401,-20.7423
20141104,1110770401,-20.7341
20121105,1102446801,-20.6977
20140730,29970301,-20.601
20150324,1111431801,-20.5472
20160727,1104545001,-20.5186
20160802,5218401,-20.481
20170815,1027201,-20.4668
20150501,1100045901,-20.3089
20140513,1107048701,-20.273
20170316,5221801,-20.2259
20170808,1115112801,-20.1174
20151111,1113653201,-20.0804
20100510,7858401,-20.0699
20151117,1100709301,-20.0553
20100129,1413201,-20.0311
20130806,5340301,-19.9922
20100316,7858401,-19.986
20160805,1100902001,-19.8882
20161104,1114040101,-19.8774
20151113,1096097701,-19.4719
20170508,1113649501,-19.4494
20161104,2495601,-19.433
20161102,8115401,-19.4179
20140513,3177001,-19.3569
20150820,1113101001,-19.3548
20171114,2344301,-19.3273
20150210,5005401,-19.2474
20121102,2233501,-19.2132
20130509,1783301,-19.0752
20140304,5336001,-19.0729
20171102,1110386701,-18.9578
20170815,1114791601,-18.933
20160805,1115416101,-18.8086
20160505,2495601,-18.7853
20170511,1114472301,-18.7806
20130809,932301,-18.7762
20160224,1103549601,-18.7652
20140509,4472401,-18.759
20100218,3304001,-18.7202
20120917,29547501,-18.7198
20120217,1097051901,-18.697
20101103,6003501,-18.6909
20160311,1113998301,-18.3847
20130813,1098301701,-18.3136
20111115,4983801,-18.2832
20130806,1102431701,-18.2357
20171114,1115197401,-18.2001
20131127,1092216001,-18.1922
20160504,10212401,-18.1112
20130426,4743601,-18.042
20161108,174901,-18.0402
20130506,2030801,-17.9541
20160315,1115041901,-17.8547
20161103,1114443101,-17.7942
20170317,1114472301,-17.7543
20161111,29548601,-17.7019
20150505,10212501,-17.6978
20120316,2996801,-17.6712
20160503,368901,-17.6271
20151106,1110770401,-17.4659
20110516,7679101,-17.441
20110225,4410801,-17.4279
20160803,3663501,-17.3826
20110810,3914001,-17.366
20110810,3914101,-17.366
20140808,938001,-17.2991
20160316,1096097701,-17.2623
20140801,3556701,-17.2234
20140318,1100500401,-17.1894
20131105,3563501,-16.9652
20150501,1110770401,-16.9569
20150507,1113508301,-16.9247
20150305,1113003901,-16.8344
20141031,29970301,-16.8071
20150508,1113365401,-16.7808
20141107,1111344301,-16.7581
20150109,5297801,-16.7222
20141111,174901,-16.7174
20160805,10212401,-16.6256
20160512,1115150301,-16.6059
20110202,2955501,-16.5763
20141114,1111431801,-16.5592
20150507,1107824501,-16.5326
20110428,7348801,-16.47
20130808,10212401,-16.4606
20151106,1113508301,-16.4459
20141031,3573801,-16.4443
20170809,1114068601,-16.4281
20130724,2486901,-16.3889
20151117,1114435401,-16.3648
20140814,8310201,-16.3099
20120803,1101494901,-16.2568
20170809,1113815201,-16.1948
20100507,26533501,-16.187
20170810,1113649501,-16.1704
20160510,1113032101,-16.0503
20101028,1863001,-16.0302
20170403,7106001,-16.0238
20170817,1114003101,-16.0138
20150506,1107228001,-16
20100204,10212801,-15.955
20160512,1115041901,-15.9498
20110513,7335301,-15.9381
20170217,1111344301,-15.8997
20150812,1102992401,-15.8552
20151111,1110980501,-15.8477
20140212,4472401,-15.7846
20160516,1103016201,-15.6918
20100506,230501,-15.6882
20100804,1964701,-15.6369
20151111,1107403601,-15.6334
20150512,21386401,-15.5383
20140221,2486901,-15.475
20170301,174901,-15.4598
20160421,1104545001,-15.438
20150803,175701,-15.4127
20160722,1102659201,-15.3258
20160226,1113508301,-15.2958
20160506,1113508301,-15.2654
20150508,10212401,-15.1977
20160429,590501,-15.1194
20150806,1814401,-15.0585
20110408,2955501,-15.055
20111110,2996801,-15.0542
20160321,1114723301,-15.0534
20120328,1783301,-15.0275
20141104,3011901,-14.9374
20150812,1113003901,-14.9193
20170427,2575801,-14.8609
20171129,726901,-14.819
20150616,229901,-14.8176
20150812,1113295201,-14.8099
20150724,1107420201,-14.8088
20110218,590501,-14.8064
20150501,5621701,-14.7461
20160811,1115150301,-14.6504
20140221,1102431701,-14.6233
20170322,5181301,-14.5709
20171115,8806201,-14.5639
20140221,3556701,-14.4821
20140808,2233501,-14.4422
20170804,1114472301,-14.3357
20140226,1104545001,-14.2839
20171103,1114068601,-14.2599
20171109,1114222101,-14.1638
20121130,7373201,-14.1002
20161201,1115258501,-14.0635
20160301,1113657901,-14.0164
20140507,10212501,-14.0155
20100317,26533501,-13.802
20170510,1092272501,-13.7912
20161108,1112875001,-13.7875
20140725,1107420201,-13.769
20151113,1102992401,-13.7458
20160310,9666201,-13.6955
20110506,4670601,-13.6286
20140826,3563501,-13.614
20160218,1114003101,-13.5747
20100506,2350601,-13.3187
20120306,590501,-13.3071
20170509,2233501,-13.3057
20131031,3672401,-13.2464
20120516,1096395801,-13.2243
20171110,1111425601,-13.2085
20160301,1113100801,-13.1816
20160504,1113354701,-13.1447
20100526,27625001,-13.0245
20121102,1098051201,-13.0222
20120402,1891301,-12.9599
20101116,5988401,-12.9594
20140514,5708801,-12.9045
20161110,1096769201,-12.8653
20150917,1107598201,-12.837
20171108,1113783401,-12.8032
20140304,1783301,-12.7705
20140310,10212401,-12.7641
20140228,4566201,-12.755
20140910,4472401,-12.7238
20120904,1102637801,-12.715
20110427,8031001,-12.6947
20150317,1113520101,-12.651
20150813,1112975801,-12.6415
20160826,1115258501,-12.594
20161110,1110770401,-12.5654
20150430,19659301,-12.5644
20160809,1111093301,-12.5386
20130812,21676901,-12.5328
20131108,36227001,-12.5318
20101110,7858401,-12.5057
20150730,8057201,-12.5017
20160317,1114207101,-12.4901
20160513,1114949801,-12.4534
20171108,1103074901,-12.4518
20161103,1110836901,-12.4225
20160311,1100709301,-12.3965
20101104,8035401,-12.3261
20170303,1103481301,-12.3229
20100805,26533501,-12.2689
20110512,8285101,-12.2683
20100810,5763901,-12.2653
20171109,1116040001,-12.2342
20160518,1114302901,-12.2153
20160310,1113365401,-12.1954
20110225,1092881301,-12.1791
20111110,5132001,-12.1609
20160511,1113998301,-12.1463
20150514,1113804201,-12.0918
20140303,2226801,-12.0852
20160510,1102992401,-12.0763
20171116,1117161401,-12.0747
20101105,33481901,-12.0713
20171109,1114472301,-12.0641
20100202,7766101,-12.0548
20150814,1027201,-12.0217
20141104,5340301,-11.9478
20170515,7106001,-11.9217
20120402,1096395801,-11.9183
20160310,1113653201,-11.8663
20111102,208101,-11.8331
20150512,1113003901,-11.8232
20100827,29130001,-11.8193
20171103,1114237201,-11.7812
20151106,1103541301,-11.7556
20140805,1103609301,-11.7438
20160210,6888301,-11.7181
20150812,1112949101,-11.714
20151106,1113032101,-11.6672
20130509,16247601,-11.6582
20100806,951501,-11.6563
20100806,1261301,-11.6563
20110802,3422501,-11.6457
20170515,1103016201,-11.6262
20160815,1103016201,-11.6258
20170601,1103346201,-11.6151
20130228,4670601,-11.5908
20140509,1110722601,-11.5605
20140326,3177001,-11.4832
20111028,29970301,-11.4822
20110722,5621701,-11.4798
20140502,1235701,-11.4731
20100504,5473701,-11.4711
20161213,1110286901,-11.4676
20170224,1114242101,-11.4592
20161103,5637801,-11.4521
20130809,1100747801,-11.4385
20160810,1113783401,-11.4266
20140506,2233501,-11.3909
20111102,1093405201,-11.3888
20140307,1111135101,-11.3819
20110804,8035401,-11.3568
20140207,1100747801,-11.3557
20100309,4670601,-11.3503
20130508,8310201,-11.342
20170505,1804701,-11.2744
20130726,3663501,-11.2586
20121217,7384101,-11.2585
20110204,32296801,-11.178
20150507,1097375401,-11.1527
20101115,8246401,-11.1506
20130918,7384101,-11.1505
20161108,1113649501,-11.1192
20130319,3177001,-11.1168
20160223,1482801,-11.0938
20140506,5131101,-11.036
20140129,8661101,-11.0273
20141104,34124201,-10.9836
20110504,7102001,-10.9774
20141113,1112920301,-10.9612
20160510,1111425601,-10.954
20141107,1110722601,-10.9328
20150915,4920501,-10.9166
20110509,5274501,-10.9073
20130514,1102922201,-10.8934
20160808,2233501,-10.8867
20140513,1107228001,-10.8826
20110810,2996801,-10.8574
20150609,985601,-10.8527
20140306,1706701,-10.8294
20150310,1098301701,-10.816
20160503,1110970701,-10.8089
20160311,1102992401,-10.803
20120814,3043601,-10.7949
20150811,1113243801,-10.7868
20100719,6849801,-10.7818
20140110,1100711901,-10.7642
20150508,1111344301,-10.7537
20110401,3462801,-10.733
20160308,1110970701,-10.7321
20121115,7106001,-10.7244
20140814,1108034001,-10.7138
20120808,6043201,-10.7069
20140812,1102446801,-10.6912
20100513,1090293101,-10.6859
20100810,5857801,-10.6007
20100204,4671101,-10.5754
20141104,1103609301,-10.5548
20120316,20674001,-10.5547
20161110,1114323301,-10.5328
20150505,4444401,-10.5051
20150225,4920501,-10.4921
20140226,1107577601,-10.4917
20100806,5970101,-10.4887
20171115,9560901,-10.4853
20170511,5315001,-10.4408
20141105,4445801,-10.4167
20130508,174901,-10.3892
20160802,1114943801,-10.3815
20110428,4979501,-10.3638
20160513,5135801,-10.3317
20140812,1573401,-10.3278
20110815,7679101,-10.3223
20120131,8235901,-10.2798
20120502,1096769101,-10.2724
20150805,1107428301,-10.2453
20120515,4558501,-10.241
20141023,6811101,-10.2233
20141105,175701,-10.2204
20150508,1814401,-10.2163
20100312,9379301,-10.2145
20101112,1239101,-10.1995
20150507,8278901,-10.1685
20131024,5005201,-10.1521
20140725,7860701,-10.141
20171027,2445201,-10.1386
20121113,5131101,-10.1247
20100806,932301,-10.1018
20120808,5970101,-10.0993
20161108,1115150301,-10.0764
20120725,857601,-10.0664
20131115,6944301,-10.0613
20170501,1114776401,-10.0449
20150213,1111344301,-10.0245
20160810,1107433701,-9.999
20170809,1103074901,-9.9846
20110511,1235701,-9.9602
20140115,5297801,-9.9482
20140328,16247601,-9.9441
20110504,7978501,-9.9164
20151110,368901,-9.9049
20140304,1102467201,-9.8974
20110801,7888001,-9.8645
20150310,3309701,-9.8435
20170310,1804701,-9.8381
20170314,1115112801,-9.8352
20121026,602701,-9.7809
20150311,1101521801,-9.751
20150508,1107781001,-9.742
20110825,3563501,-9.7164
20130430,734001,-9.691
20111115,1096395801,-9.6602
20160223,1103481301,-9.6301
20111115,2344301,-9.6286
20151106,1113989701,-9.6058
20150302,10212501,-9.5971
20170331,1114227201,-9.5965
20140512,1573401,-9.5295
20120427,5938301,-9.5131
20140226,633901,-9.5035
20160301,1114323301,-9.5008
20150807,1113508301,-9.4844
20130808,1102509901,-9.4717
20121115,3177001,-9.4593
20170502,1107427901,-9.4578
20150123,7860701,-9.4565
20161017,1128301,-9.4347
20140411,1100711901,-9.4191
20110805,6928601,-9.4131
20170321,1116040001,-9.3848
20101203,4410801,-9.3805
20160811,1111425601,-9.3582
20170920,1116510501,-9.3573
20120502,6003501,-9.3467
20100422,6906401,-9.332
20150313,1110770401,-9.3215
20160810,1114820101,-9.3162
20120316,7384101,-9.2821
20150206,5621701,-9.2739
20100924,8285101,-9.2734
20170324,1116112901,-9.2721
20131030,2486901,-9.253
20130807,4274001,-9.2434
20160316,1113983601,-9.1982
20140812,1098301701,-9.1906
20170505,3543201,-9.1821
20111130,1100709301,-9.1699
20141111,1103541301,-9.165
20161110,1113778101,-9.1529
20120801,1098051201,-9.1334
20131113,10212401,-9.0881
20160427,1107420201,-9.0795
20160804,1107824501,-9.072
20160516,29548601,-9.0679
20170224,1113768601,-9.0543
20120815,1096395801,-9.0374
20150807,1110344501,-9.0323
20130807,1102922201,-9.0242
20120430,2233501,-9.023
20111028,29348501,-8.9964
20130501,1826701,-8.9901
20151103,175701,-8.988
20170510,1113804201,-8.9853
20110207,3563501,-8.9539
20110204,33481901,-8.9291
20170223,1101544301,-8.9084
20170515,1115577901,-8.8945
20150513,1103016201,-8.8904
20101103,1090289901,-8.8856
20111104,6928601,-8.8234
20171103,1112365001,-8.8134
20130111,1100711901,-8.8121
20170510,1113768601,-8.8065
20150811,1113657901,-8.7758
20150508,1110980501,-8.7388
20160810,1114068601,-8.7349
20171115,1117617401,-8.7121
20170228,1113365401,-8.7095
20151113,1113657901,-8.6594
20130426,7543101,-8.6559
20170126,2575801,-8.6286
20121107,1101494901,-8.6246
20161102,30654301,-8.6132
20151028,10212801,-8.6065
20120210,34130401,-8.6014
20160810,1114764201,-8.542
20170316,8278001,-8.5304
20160331,1111425601,-8.4814
20130513,3177001,-8.4785
20110729,1339201,-8.474
20171109,1111217001,-8.4627
20161104,1804701,-8.4606
20151030,1113805201,-8.4552
20151204,1102888501,-8.4094
20130801,391201,-8.3675
20120307,29970301,-8.3647
20160511,1096400001,-8.3631
20140725,5325901,-8.3588
20100312,5970101,-8.3471
20150820,3563501,-8.337
20131105,1103609301,-8.3352
20170825,726901,-8.2849
20170726,10212801,-8.2798
20100817,288001,-8.2768
20150812,1111086901,-8.2597
20140808,152501,-8.2539
20100322,7384101,-8.2487
20130731,29970301,-8.2392
20111109,1095976301,-8.2316
20110209,8031001,-8.2135
20170314,7874701,-8.2082
20140915,29547501,-8.1964
20121107,2321101,-8.1934
20101105,1964701,-8.1914
20140812,1102467201,-8.1775
20150814,1114135201,-8.1636
20131218,7384101,-8.1583
20111021,7661801,-8.1577
20100518,5857801,-8.1524
20130227,5859501,-8.1522
20170811,1112942701,-8.1481
20161115,1111425601,-8.1346
20130815,1102949301,-8.1316
20161111,1114820101,-8.1311
20170227,1103016201,-8.1246
20151209,1089993201,-8.1069
20130731,2505901,-8.0862
20120928,3439301,-8.0696
20100811,1090293101,-8.0449
20131105,1573401,-8.0411
20160304,590501,-8.036
20151117,1027201,-8.0218
20120316,1101494901,-8.0163
20100827,4410801,-7.9907
20171103,1114801901,-7.9844
20150512,1827001,-7.9398
20140806,1102102301,-7.9325
20120402,6944301,-7.9314
20100520,29130001,-7.923
20140314,1573401,-7.9175
20130306,7373201,-7.9017
20140509,4566201,-7.9008
20100511,5181301,-7.878
20160811,1115041901,-7.8634
20110427,1096110401,-7.8531
20131118,3787401,-7.8351
20151111,1114323301,-7.8307
20120510,1095976301,-7.8202
20110811,2350601,-7.7932
20120502,1098913701,-7.778
20131122,1100711901,-7.771
20140808,368901,-7.7664
20160623,5926201,-7.739
20131112,4444401,-7.7364
20140508,1107577601,-7.7241
20171103,1110722701,-7.7072
20160304,1090281201,-7.695
20141121,1102599501,-7.6804
20130228,1102431701,-7.6693
20150814,1113804201,-7.6637
20100416,288001,-7.655
20150511,4310101,-7.6449
20100416,29970901,-7.6427
20150401,3633801,-7.6346
20120313,588001,-7.627
20160209,1107051601,-7.6171
20150213,22015201,-7.6149
20150724,1096519301,-7.594
20101029,932301,-7.5783
20171114,1092323601,-7.576
20120425,602701,-7.5737
20150515,1027201,-7.5704
20170810,4444401,-7.5619
20161110,1114472301,-7.5488
20161214,1786301,-7.5266
20101103,947901,-7.5088
20160808,1090281201,-7.4985
20160805,174901,-7.4755
20110809,1096378901,-7.4452
20101105,1090293101,-7.4391
20130503,4670601,-7.4309
20130501,29970301,-7.4021
20140801,4745101,-7.3832
20161129,1116112901,-7.3765
20151110,1113804201,-7.3699
20151106,10212401,-7.363
20130522,4997901,-7.3593
20150227,174901,-7.3525
20130227,734001,-7.3504
20120725,602701,-7.3298
20171110,1100902001,-7.3263
20111111,1097694601,-7.3211
20150209,4472401,-7.3098
20160422,1096769101,-7.2921
20161110,1115041901,-7.2905
20150512,29193301,-7.2716
20170516,1116121501,-7.2658
20130917,8057201,-7.2546
20141107,588001,-7.2435
20110915,7888001,-7.2433
20151109,1090281201,-7.2315
20171026,1103066801,-7.2058
20140808,1110722601,-7.2038
20161103,4745101,-7.1907
20110811,1095976301,-7.1708
20150812,1110567201,-7.1595
20170808,1115066601,-7.1578
20100226,8422801,-7.1539
20140805,1814401,-7.1369
20120504,2495601,-7.1278
20130214,8115401,-7.1105
20130613,985601,-7.1091
20170505,1112942701,-7.1089
20160805,1113508301,-7.0989
20110729,1092631601,-7.0916
20111104,3672401,-7.0696
20120726,1092449901,-7.0548
20170509,1115066601,-7.0501
20111019,602701,-7.0488
20100514,8285101,-7.0255
20150812,1110980501,-6.9993
20170306,3018601,-6.991
20160324,1113582701,-6.9892
20121109,3563501,-6.9811
20150807,1107100801,-6.9797
20120307,2233501,-6.9528
20130516,3787401,-6.9456
20150507,1482801,-6.9346
20160810,1113778101,-6.9226
20100806,33071701,-6.9127
20140508,1706701,-6.9105
20160805,1112875001,-6.8869
20140805,6932301,-6.8753
20110603,15093801,-6.875
20161104,1113768601,-6.8696
20150511,2996801,-6.863
20151106,1482801,-6.8476
20150225,1096143001,-6.8453
20170509,1113101001,-6.832
20150821,1100709301,-6.8286
20170301,1114069701,-6.8254
20160505,1110836901,-6.8176
20150811,10212401,-6.8107
20121115,6944301,-6.7875
20171109,1113998301,-6.7854
20120806,3308601,-6.7766
20110401,2344301,-6.7701
20150512,3543201,-6.7599
20100203,8031001,-6.7597
20131115,1102922201,-6.7582
20110729,1826701,-6.7576
20100511,1942901,-6.7421
